province,date,working_age_population,labour_force,employed,unemployed,outside_labour_force,participation_rate,absorption_rate,inactivity_rate,unemployment_rate,year,quarter,quarter_label,unemployment_rate_qoq,unemployment_rate_yoy
Mpumalanga,2008-01-01,2372.2922506821233,1300.1579554730465,993.7401371235939,306.4178183494527,1072.1342952090872,54.8,41.9,45.19402257039295,23.6,2008,1,Q1 2008,,
Mpumalanga,2008-04-01,2385.1640178814832,1333.3647965026248,1007.2150904527782,326.14970604984364,1051.7992213788746,55.9,42.2,44.09756366834184,24.5,2008,2,Q2 2008,0.8999999999999986,
Mpumalanga,2008-07-01,2398.075932478119,1342.3113634508495,1033.2229308564124,309.0884325944361,1055.7645690272689,56.0,43.1,44.0254853788139,23.0,2008,3,Q3 2008,-1.5,
Mpumalanga,2008-10-01,2410.7598315096207,1357.404806185814,1051.3231228726297,306.08168331318257,1053.3550253238088,56.3,43.6,43.69390146453452,22.5,2008,4,Q4 2008,-0.5,
Mpumalanga,2009-01-01,2423.4583105588895,1390.691493482139,1052.287296386944,338.40419709519034,1032.7668170767383,57.4,43.4,42.61541502803169,24.3,2009,1,Q1 2009,1.8000000000000007,0.6999999999999993
Mpumalanga,2009-04-01,2436.2239995322684,1369.0361402042818,1010.6112117154894,358.4249284887881,1067.1878593279832,56.2,41.5,43.80499738667309,26.2,2009,2,Q2 2009,1.8999999999999986,1.6999999999999993
Mpumalanga,2009-07-01,2448.9751086467363,1334.3711406816267,996.4026425921891,337.9684980894428,1114.603967965116,54.5,40.7,45.51307867643409,25.3,2009,3,Q3 2009,-0.8999999999999986,2.3000000000000007
Mpumalanga,2009-10-01,2461.4447015838628,1351.1369065552271,998.9218086504832,352.2150979047464,1110.3077950286443,54.9,40.6,45.107972334831395,26.1,2009,4,Q4 2009,0.8000000000000007,3.6000000000000014
Mpumalanga,2010-01-01,2473.915889030586,1359.052049887122,971.3480388241973,387.70401106292064,1114.8638391434492,54.9,39.3,45.06474306926365,28.5,2010,1,Q1 2010,2.3999999999999986,4.199999999999999
Mpumalanga,2010-04-01,2486.440306944548,1364.4199008150981,989.1201771224736,375.29972369262345,1122.020406129453,54.9,39.8,45.12557180611607,27.5,2010,2,Q2 2010,-1.0,1.3000000000000007
Mpumalanga,2010-07-01,2499.098711816068,1356.1145577501593,971.3994409568522,384.7151167933025,1142.9841540659143,54.3,38.9,45.73585463676525,28.4,2010,3,Q3 2010,0.8999999999999986,3.099999999999998
Mpumalanga,2010-10-01,2511.640182506988,1341.0686092798028,959.5139296558641,381.5546796239388,1170.5715732271797,53.4,38.2,46.605862630299065,28.5,2010,4,Q4 2010,0.10000000000000142,2.3999999999999986
Mpumalanga,2011-01-01,2524.1894156617404,1390.3284779556673,964.3379259092907,425.9905520463776,1133.860937706062,55.1,38.2,44.9198039841987,30.6,2011,1,Q1 2011,2.1000000000000014,2.1000000000000014
Mpumalanga,2011-04-01,2536.798442872415,1393.0531455238065,970.8443415588645,422.2088039649464,1143.7452973485997,54.9,38.3,45.086171531086244,30.3,2011,2,Q2 2011,-0.3000000000000007,2.8000000000000007
Mpumalanga,2011-07-01,2549.754168978773,1411.8366272035091,1007.3626505599537,404.4739766435585,1137.9175417752729,55.4,39.5,44.62851970677561,28.6,2011,3,Q3 2011,-1.6999999999999993,0.20000000000000284
Mpumalanga,2011-10-01,2562.79695180495,1411.984456450858,1025.7468310619763,386.2376253888769,1150.8124953540932,55.1,40.0,44.90455221371902,27.4,2011,4,Q4 2011,-1.2000000000000028,-1.1000000000000014
Mpumalanga,2012-01-01,2575.850818646991,1441.1975663316434,1011.4085402360878,429.7890260955532,1134.6532523153455,56.0,39.3,44.049649308199285,29.8,2012,1,Q1 2012,2.400000000000002,-0.8000000000000007
Mpumalanga,2012-04-01,2588.9701042427596,1481.935405947414,1059.7887129097394,422.1466930376727,1107.0346982953545,57.2,40.9,42.75965552793277,28.5,2012,2,Q2 2012,-1.3000000000000007,-1.8000000000000007
Mpumalanga,2012-07-01,2602.2995372273595,1485.6187011183542,1032.588221582982,453.03047953537026,1116.6808361090025,57.1,39.7,42.91131055958623,30.5,2012,3,Q3 2012,2.0,1.8999999999999986
Mpumalanga,2012-10-01,2615.571776283804,1500.721806264901,1064.5146683931805,436.20713787171866,1114.8499700189059,57.4,40.7,42.623566293532946,29.1,2012,4,Q4 2012,-1.3999999999999986,1.7000000000000028
Mpumalanga,2013-01-01,2628.8582988174226,1524.4749823732366,1080.1462090212517,444.32877335198197,1104.3833164441976,58.0,41.1,42.00999791206904,29.1,2013,1,Q1 2013,0.0,-0.6999999999999993
Mpumalanga,2013-04-01,2642.2144831058563,1571.5027242998315,1116.0240155607403,455.478708739091,1070.711758806032,59.5,42.2,40.52327188625565,29.0,2013,2,Q2 2013,-0.10000000000000142,0.5
Mpumalanga,2013-07-01,2655.7568329207584,1564.2466885540307,1149.0451233599367,415.2015651941011,1091.510144366739,58.9,43.3,41.09977731529326,26.5,2013,3,Q3 2013,-2.5,-4.0
Mpumalanga,2013-10-01,2669.20689671941,1577.362242409467,1148.5569348852687,428.80530752419,1091.8446543099233,59.1,43.0,40.90520879631846,27.2,2013,4,Q4 2013,0.6999999999999993,-1.9000000000000021
Mpumalanga,2014-01-01,2682.665406916272,1619.018356411975,1126.5644533145603,492.4539030974131,1063.6470505043073,60.4,42.0,39.64888978550029,30.4,2014,1,Q1 2014,3.1999999999999993,1.2999999999999972
Mpumalanga,2014-04-01,2696.188352041384,1598.3538881370184,1127.3983095685796,470.9555785684357,1097.8344639043476,59.3,41.8,40.71801820051695,29.5,2014,2,Q2 2014,-0.8999999999999986,0.5
Mpumalanga,2014-07-01,2709.7071039011535,1605.9261915663626,1135.3738467419794,470.5523448243772,1103.7809123348086,59.3,41.9,40.734325519712264,29.3,2014,3,Q3 2014,-0.1999999999999993,2.8000000000000007
Mpumalanga,2014-10-01,2722.9479020588487,1549.9353819060448,1138.0326154280879,411.9027664779558,1173.0125201528247,56.9,41.8,43.07877206408439,26.6,2014,4,Q4 2014,-2.6999999999999993,-0.5999999999999979
Mpumalanga,2015-01-01,2736.196181045475,1611.7965327905972,1154.0425902357938,457.75394255480336,1124.3996482548796,58.9,42.2,41.09353181778258,28.4,2015,1,Q1 2015,1.7999999999999972,-2.0
Mpumalanga,2015-04-01,2749.5069166673907,1622.3501840024971,1180.29174886513,442.05843513736465,1127.1567326649022,59.0,42.9,40.994868055544025,27.2,2015,2,Q2 2015,-1.1999999999999993,-2.3000000000000007
Mpumalanga,2015-07-01,2762.8540415523444,1604.3144418281809,1184.08551154203,420.2289302861515,1158.5395997241756,58.1,42.9,41.932710968495904,26.2,2015,3,Q3 2015,-1.0,-3.1000000000000014
Mpumalanga,2015-10-01,2775.9787984947466,1603.9669536797285,1191.2524436898937,412.7145099898306,1172.0118448150185,57.8,42.9,42.2197693098082,25.7,2015,4,Q4 2015,-0.5,-0.9000000000000021
Mpumalanga,2016-01-01,2789.125172427628,1652.753013595657,1160.456927324853,492.2960862708004,1136.3721588319809,59.3,41.6,40.742960196430246,29.8,2016,1,Q1 2016,4.100000000000001,1.4000000000000021
Mpumalanga,2016-04-01,2802.365933497491,1645.0563500222463,1170.8278191768766,474.2285308453704,1157.3095834752485,58.7,41.8,41.297589641776696,28.8,2016,2,Q2 2016,-1.0,1.6000000000000014
Mpumalanga,2016-07-01,2815.36001077558,1687.169233926789,1174.1316028250862,513.0376311017013,1128.1907768487947,59.9,41.7,40.07270020637886,30.4,2016,3,Q3 2016,1.5999999999999979,4.199999999999999
Mpumalanga,2016-10-01,2827.913308352044,1673.3575405461409,1155.3141750284576,518.0433655176824,1154.5557678059126,59.2,40.9,40.82712735207752,31.0,2016,4,Q4 2016,0.6000000000000014,5.300000000000001
Mpumalanga,2017-01-01,2840.523717790884,1776.0792093098714,1217.056654678324,559.022554631552,1064.4445084810088,62.5,42.8,37.47353003307759,31.5,2017,1,Q1 2017,0.5,1.6999999999999993
Mpumalanga,2017-04-01,2853.190531932744,1788.3295973094528,1211.5361281154069,576.7934691940515,1064.8609346232945,62.7,42.5,37.321760418940904,32.3,2017,2,Q2 2017,0.7999999999999972,3.4999999999999964
Mpumalanga,2017-07-01,2865.5568665440724,1737.826796094597,1203.8539717272217,533.972824367374,1127.730070449494,60.6,42.0,39.35465680741835,30.7,2017,3,Q3 2017,-1.5999999999999979,0.3000000000000007
Mpumalanga,2017-10-01,2877.3611886179046,1747.6912620805172,1241.8888674803907,505.8023946001262,1129.669926537382,60.7,43.2,39.26062292794214,28.9,2017,4,Q4 2017,-1.8000000000000007,-2.1000000000000014
Mpumalanga,2018-01-01,2889.2283839532397,1770.0024757589035,1196.9388215402128,573.0636542186896,1119.2259081943373,61.3,41.4,38.73788290361821,32.4,2018,1,Q1 2018,3.5,0.8999999999999986
Mpumalanga,2018-04-01,2901.157760759981,1814.7508731858916,1211.7565672028365,602.9943059830515,1086.4068875740795,62.6,41.8,37.44735644059213,33.2,2018,2,Q2 2018,0.8000000000000043,0.9000000000000057
Mpumalanga,2018-07-01,2912.844553235365,1823.6761600291948,1231.3235004513078,592.3526595778882,1089.1683932061683,62.6,42.3,37.39191615961875,32.5,2018,3,Q3 2018,-0.7000000000000028,1.8000000000000007
Mpumalanga,2018-10-01,2924.0297603945005,1832.4203329290945,1245.3821509948918,587.0381819342035,1091.6094274654217,62.7,42.6,37.332363789477725,32.0,2018,4,Q4 2018,-0.5,3.1000000000000014
Mpumalanga,2019-01-01,2935.267516660303,1836.7102145019344,1209.2180902050782,627.4921242968542,1098.5573021583664,62.6,41.2,37.426139046018996,34.2,2019,1,Q1 2019,2.200000000000003,1.8000000000000043
Mpumalanga,2019-04-01,2946.557038564239,1904.5334240370282,1243.0416700832752,661.4917539537519,1042.0236145271956,64.6,42.2,35.36410803824391,34.7,2019,2,Q2 2019,0.5,1.5
Mpumalanga,2019-07-01,2957.7441329273847,1905.4018149796368,1233.3847672714855,672.0170477081518,1052.342317947745,64.4,41.7,35.57922087421336,35.3,2019,3,Q3 2019,0.5999999999999943,2.799999999999997
Mpumalanga,2019-10-01,2968.577939630479,1873.2791754724328,1244.4575500843264,628.8216253881076,1095.2987641580337,63.1,41.9,36.896412573055734,33.6,2019,4,Q4 2019,-1.6999999999999957,1.6000000000000014
Mpumalanga,2020-01-01,2979.5107482670624,1868.994429097963,1245.71457916,623.2798499379631,1110.5163191691067,62.7,41.8,37.27176751466939,33.3,2020,1,Q1 2020,-0.30000000000000426,-0.9000000000000057
Mpumalanga,2020-04-01,2990.4830000000075,1282.0085835895786,1111.8766436365627,170.13193995301663,1708.4744164104193,42.9,37.2,57.13038383468104,13.3,2020,2,Q2 2020,-19.999999999999996,-21.400000000000002
Mpumalanga,2020-07-01,3001.4656775438766,1607.1642559847307,1160.9440073018293,446.2202486829022,1394.3014215591468,53.5,38.7,46.45401851473128,27.8,2020,3,Q3 2020,14.5,-7.4999999999999964
Mpumalanga,2020-10-01,3015.655681165898,1713.9125652028488,1148.0759306206262,565.8366345822216,1301.7431159630491,56.8,38.1,43.166171923771195,33.0,2020,4,Q4 2020,5.199999999999999,-0.6000000000000014
Mpumalanga,2021-01-01,3023.153227041962,1704.3179999162785,1133.1934717539982,571.1245281622771,1318.8352271256847,56.4,37.5,43.62449165095569,33.5,2021,1,Q1 2021,0.5,0.20000000000000284
Mpumalanga,2021-04-01,3034.063759807221,1799.626830946887,1165.9506541229978,633.6761768238889,1234.436928860334,59.3,38.4,40.68592576114965,35.2,2021,2,Q2 2021,1.7000000000000028,21.900000000000002
Mpumalanga,2021-07-01,3045.302604397687,1766.6920676700372,1103.89865970382,662.7934079662136,1278.6105367276539,58.0,36.2,41.98632132260769,37.5,2021,3,Q3 2021,2.299999999999997,9.7
Mpumalanga,2021-10-01,3056.637864029878,1745.9896088508929,1052.4585404007166,693.5310684501769,1310.6482551789875,57.1,34.4,42.878754811027214,39.7,2021,4,Q4 2021,2.200000000000003,6.700000000000003
Mpumalanga,2022-01-01,3068.032835917474,1763.622691315576,1082.3630562686203,681.2596350469611,1304.4101446019067,57.5,35.3,42.51617288222495,38.6,2022,1,Q1 2022,-1.1000000000000014,5.100000000000001
Mpumalanga,2022-04-01,3079.48681017658,1827.3739459266558,1166.976904850109,660.3970410765467,1252.1128642499368,59.3,37.9,40.6597898101656,36.1,2022,2,Q2 2022,-2.5,0.8999999999999986
Mpumalanga,2022-07-01,3090.896784996683,1848.138934462535,1198.7786946660106,649.3602397965249,1242.7578505341571,59.8,38.8,40.20703171217145,35.1,2022,3,Q3 2022,-1.0,-2.3999999999999986
Mpumalanga,2022-10-01,3102.017446233177,1855.1503027210108,1186.2705300120258,668.8797727089872,1246.8671435121605,59.8,38.2,40.19536205462226,36.1,2022,4,Q4 2022,1.0,-3.6000000000000014
Mpumalanga,2023-01-01,3113.1984428639944,1854.4355005254488,1141.0749622738,713.3605382516504,1258.7629423385429,59.6,36.7,40.43310972432029,38.5,2023,1,Q1 2023,2.3999999999999986,-0.10000000000000142
Mpumalanga,2023-04-01,3124.439123978511,1881.1615761635333,1158.2841647781888,722.8774113853506,1243.2775478149695,60.2,37.1,39.79202341539373,38.4,2023,2,Q2 2023,-0.10000000000000142,2.299999999999997
Mpumalanga,2023-07-01,3135.532898551753,1863.3257797014828,1202.4346545389283,660.8911251625522,1272.2071188502805,59.4,38.3,40.573872448832695,35.5,2023,3,Q3 2023,-2.8999999999999986,0.3999999999999986
Mpumalanga,2023-10-01,3146.2322478663928,1919.7221476504465,1250.1393043958235,669.5828432546226,1226.5101002159442,61.0,39.7,38.98345715098577,34.9,2023,4,Q4 2023,-0.6000000000000014,-1.2000000000000028
Mpumalanga,2024-01-01,3157.039554544822,1945.4006278100608,1241.9908443743225,703.4097834357373,1211.6389267347517,61.6,39.3,38.37895933195915,36.2,2024,1,Q1 2024,1.3000000000000043,-2.299999999999997
Mpumalanga,2024-04-01,3167.8959012746727,1903.9023683697912,1192.184665759735,711.7177026100578,1263.9935329048785,60.1,37.6,39.90009685599622,37.4,2024,2,Q2 2024,1.1999999999999957,-1.0
Mpumalanga,2024-07-01,3178.4905002976166,1946.8630711719245,1241.1321797367607,705.7308914351632,1231.6274291256846,61.3,39.0,38.7,36.2,2024,3,Q3 2024,-1.1999999999999957,0.7000000000000028
Mpumalanga,2024-10-01,3188.6465478336227,1920.2283372197464,1254.5340920465267,665.6942451732205,1268.4182106138762,60.2,39.3,39.8,34.7,2024,4,Q4 2024,-1.5,-0.19999999999999574
Mpumalanga,2025-01-01,3198.839830665615,1875.8194883782528,1211.5464698281055,664.2730185501463,1323.020342287349,58.6,37.9,41.4,35.4,2025,1,Q1 2025,0.6999999999999957,-0.8000000000000043
Mpumalanga,2025-04-01,3209.0695632641095,1853.4815576353276,1222.6928078040557,630.78874983127,1355.5880056287785,57.8,38.1,42.2,34.0,2025,2,Q2 2025,-1.3999999999999986,-3.3999999999999986
Mpumalanga,2025-07-01,3218.9225045345647,1888.6925649841137,1245.8311537514633,642.8614112326484,1330.2299395504613,58.7,38.7,41.3,34.0,2025,3,Q3 2025,0.0,-2.200000000000003
Mpumalanga,2025-10-01,3228.188946011821,1894.7246304218925,1283.251754061087,611.4728763608074,1333.4643155899262,58.7,39.8,41.3,32.3,2025,4,Q4 2025,-1.7000000000000028,-2.4000000000000057
Mpumalanga,2026-01-01,3237.4945016829583,1929.1926263120151,1229.4194142001002,699.7732121119159,1308.301875370951,59.6,38.0,40.4,36.3,2026,1,Q1 2026,4.0,0.8999999999999986
North West,2008-01-01,2129.5464447223208,1168.0495532845534,911.4039212652976,256.64563201925523,961.4968914377571,54.8,42.8,45.15031328954811,22.0,2008,1,Q1 2008,,
North West,2008-04-01,2138.1873670329355,1180.5464913882024,912.340518232316,268.20597315588134,957.6408756447454,55.2,42.7,44.78750975754014,22.7,2008,2,Q2 2008,0.6999999999999993,
North West,2008-07-01,2147.074320321712,1201.7389888454748,881.3289487192433,320.4100401262297,945.3353314762467,56.0,41.0,44.028999021167046,26.7,2008,3,Q3 2008,4.0,
North West,2008-10-01,2156.022999248962,1226.938972633211,911.5628166952597,315.37615593795664,929.0840266157646,56.9,42.3,43.09249145022353,25.7,2008,4,Q4 2008,-1.0,
North West,2009-01-01,2164.971783025784,1230.0025093342422,900.0508142202102,329.95169511403,934.969273691531,56.8,41.6,43.18621060199042,26.8,2009,1,Q1 2009,1.1000000000000014,4.800000000000001
North West,2009-04-01,2173.9576704467554,1196.5722988474681,868.1877203938803,328.3845784535863,977.3853715993075,55.0,39.9,44.95880416104065,27.4,2009,2,Q2 2009,0.5999999999999979,4.699999999999999
North West,2009-07-01,2183.1818961961926,1122.4625449651378,809.9128282203567,312.54971674478185,1060.7193512310528,51.4,37.1,48.58593565114885,27.8,2009,3,Q3 2009,0.40000000000000213,1.1000000000000014
North West,2009-10-01,2192.4548408953874,1104.325151273947,807.6675004607316,296.65765081321393,1088.129689621433,50.4,36.8,49.630654612594256,26.9,2009,4,Q4 2009,-0.9000000000000021,1.1999999999999993
North West,2010-01-01,2201.7236037517555,1086.1963294735003,802.8068716927204,283.38945778078073,1115.5272742782488,49.3,36.5,50.66609052910395,26.1,2010,1,Q1 2010,-0.7999999999999972,-0.6999999999999993
North West,2010-04-01,2211.0265123565905,1112.1761524844865,803.1738418968296,309.0023105876559,1098.8503598721145,50.3,36.3,49.69865145131217,27.8,2010,2,Q2 2010,1.6999999999999993,0.40000000000000213
North West,2010-07-01,2220.7160580526693,1114.1395712187157,805.9766537896874,308.1629174290281,1106.5764868339427,50.2,36.3,49.82971518664037,27.7,2010,3,Q3 2010,-0.10000000000000142,-0.10000000000000142
North West,2010-10-01,2230.601621625337,1090.5135424981045,826.4309447347263,264.082597763379,1140.0880791272225,48.9,37.0,51.1112369000885,24.2,2010,4,Q4 2010,-3.5,-2.6999999999999993
North West,2011-01-01,2240.4902464081624,1079.2453045270188,809.2612576012567,269.9840469257626,1161.2449418811289,48.2,36.1,51.82994854549071,25.0,2011,1,Q1 2011,0.8000000000000007,-1.1000000000000014
North West,2011-04-01,2250.422873936519,1065.7380429461127,776.9626170272334,288.77542591887914,1184.6848309904062,47.4,34.5,52.64276526472443,27.1,2011,2,Q2 2011,2.1000000000000014,-0.6999999999999993
North West,2011-07-01,2260.687544356928,1066.540184598966,762.6488887876359,303.8912958113326,1194.1473597579582,47.2,33.7,52.82230898018304,28.5,2011,3,Q3 2011,1.3999999999999986,0.8000000000000007
North West,2011-10-01,2271.078058020732,1041.1780932602842,788.3737114980388,252.80438176224374,1229.899964760452,45.8,34.7,54.154896191983745,24.3,2011,4,Q4 2011,-4.199999999999999,0.10000000000000142
North West,2012-01-01,2281.473621118304,1067.0097333290576,788.140152632189,278.8695806968673,1214.463887789254,46.8,34.5,53.231555103189784,26.1,2012,1,Q1 2012,1.8000000000000007,1.1000000000000014
North West,2012-04-01,2291.917428498418,1077.7514586021862,795.700479370874,282.05097923131314,1214.1659698962421,47.0,34.7,52.97599096713109,26.2,2012,2,Q2 2012,0.09999999999999787,-0.9000000000000021
North West,2012-07-01,2302.560715217686,1116.9258121489129,838.453601961246,278.47221018766606,1185.6349030687788,48.5,36.4,51.49201474832006,24.9,2012,3,Q3 2012,-1.3000000000000007,-3.6000000000000014
North West,2012-10-01,2313.1880101545207,1102.4534668860495,846.8099571828518,255.64350970319964,1210.734543268473,47.7,36.6,52.340516116853095,23.2,2012,4,Q4 2012,-1.6999999999999993,-1.1000000000000014
North West,2013-01-01,2323.8201430028535,1122.6181775787256,827.792671033001,294.8255065457243,1201.2019654241167,48.3,35.6,51.690831970910644,26.3,2013,1,Q1 2013,3.1000000000000014,0.1999999999999993
North West,2013-04-01,2334.5013124281954,1152.7939613352996,845.062882614771,307.73107872052776,1181.7073510929035,49.4,36.2,50.619262657942876,26.7,2013,2,Q2 2013,0.3999999999999986,0.5
North West,2013-07-01,2345.3951628293016,1157.8393030518341,851.4188640071118,306.42043904472234,1187.5558597774589,49.4,36.3,50.63350852760846,26.5,2013,3,Q3 2013,-0.1999999999999993,1.6000000000000014
North West,2013-10-01,2356.277731561856,1194.293011066319,868.7851130481814,325.5078980181375,1161.98472049554,50.7,36.9,49.31442100100959,27.3,2013,4,Q4 2013,0.8000000000000007,4.100000000000001
North West,2014-01-01,2367.1604110177136,1202.6916879645858,869.9982839704052,332.6934039941789,1164.4687230531208,50.8,36.8,49.19264100705387,27.7,2014,1,Q1 2014,0.3999999999999986,1.3999999999999986
North West,2014-04-01,2378.088374769799,1187.7070750557837,879.0631927041984,308.6438823515882,1190.3812997140133,49.9,37.0,50.056226351465185,26.0,2014,2,Q2 2014,-1.6999999999999993,-0.6999999999999993
North West,2014-07-01,2389.1720806382336,1258.1616528127133,920.5012146390816,337.6604381736311,1131.0104278255328,52.7,38.5,47.33901073895737,26.8,2014,3,Q3 2014,0.8000000000000007,0.3000000000000007
North West,2014-10-01,2400.1884593518134,1267.9303064471942,948.2864559692723,319.6438504779188,1132.258152904621,52.8,39.5,47.17371873419257,25.2,2014,4,Q4 2014,-1.6000000000000014,-2.1000000000000014
North West,2015-01-01,2411.206217256304,1273.6059236737503,912.2664306754127,361.3394929983363,1137.6002935825454,52.8,37.8,47.17971799514517,28.4,2015,1,Q1 2015,3.1999999999999993,0.6999999999999993
North West,2015-04-01,2422.27103247195,1256.1614909539626,939.8618649651447,316.2996259888195,1166.109541517985,51.9,38.8,48.141166941547915,25.2,2015,2,Q2 2015,-3.1999999999999993,-0.8000000000000007
North West,2015-07-01,2433.586773094674,1235.1560095480481,921.3354794300917,313.8205301179594,1198.4307635466148,50.8,37.9,49.245450246366765,25.4,2015,3,Q3 2015,0.1999999999999993,-1.4000000000000021
North West,2015-10-01,2444.930665340707,1273.1202768002343,969.3743258000145,303.7459510002194,1171.810388540464,52.1,39.6,47.928164391386055,23.9,2015,4,Q4 2015,-1.5,-1.3000000000000007
North West,2016-01-01,2456.2839162459836,1284.4484761013377,924.0208380765706,360.427638024766,1171.8354401446525,52.3,37.6,47.707654330807586,28.1,2016,1,Q1 2016,4.200000000000003,-0.29999999999999716
North West,2016-04-01,2467.709329441102,1258.6585129805378,914.5957309599817,344.0627820205524,1209.0508164605628,51.0,37.1,48.994863456389126,27.3,2016,2,Q2 2016,-0.8000000000000007,2.1000000000000014
North West,2016-07-01,2479.004389142569,1294.0370090660344,899.5113938645445,394.5256152014908,1184.9673800765438,52.2,36.3,47.80013239457894,30.5,2016,3,Q3 2016,3.1999999999999993,5.100000000000001
North West,2016-10-01,2489.990631088812,1304.060322657005,959.1266847812781,344.9336378757291,1185.9303084317935,52.4,38.5,47.6279024356338,26.5,2016,4,Q4 2016,-4.0,2.6000000000000014
North West,2017-01-01,2501.004974779754,1328.4641105293088,975.789368233769,352.67474229554216,1172.5408642504392,53.1,39.0,46.882788162163386,26.5,2017,1,Q1 2017,0.0,-1.6000000000000014
North West,2017-04-01,2512.0468106707563,1343.028293710478,978.1845573270753,364.84373638340156,1169.0185169602862,53.5,38.9,46.536494144771886,27.2,2017,2,Q2 2017,0.6999999999999993,-0.10000000000000142
North West,2017-07-01,2523.1282335296705,1331.9782390075525,983.0579870352827,348.92025197227247,1191.1499945221108,52.8,39.0,47.20925312848138,26.2,2017,3,Q3 2017,-1.0,-4.300000000000001
North West,2017-10-01,2534.008951913589,1312.9090184423462,999.2011660311676,313.7078524111816,1221.0999334712421,51.8,39.4,48.18846170802702,23.9,2017,4,Q4 2017,-2.3000000000000007,-2.6000000000000014
North West,2018-01-01,2544.9162109672184,1338.0928690349633,992.2474527121899,345.84541632277364,1206.8233419322503,52.6,39.0,47.42094599152885,25.8,2018,1,Q1 2018,1.9000000000000021,-0.6999999999999993
North West,2018-04-01,2555.8494138831484,1323.451884595938,977.370148509631,346.0817360863101,1232.3975292872067,51.8,38.2,48.218706571420874,26.1,2018,2,Q2 2018,0.3000000000000007,-1.0999999999999979
North West,2018-07-01,2566.772986029689,1360.087097079516,979.0187579579587,381.06833912155633,1206.6858889501684,53.0,38.1,47.01178855775589,28.0,2018,3,Q3 2018,1.8999999999999986,1.8000000000000007
North West,2018-10-01,2577.443268279158,1324.5248420078808,972.6182133244836,351.906628683397,1252.9184262712772,51.4,37.7,48.61090219488147,26.6,2018,4,Q4 2018,-1.3999999999999986,2.700000000000003
North West,2019-01-01,2588.1293688724,1318.0682476657078,970.0858328374309,347.9824148282761,1270.061121206694,50.9,37.5,49.0725516460859,26.4,2019,1,Q1 2019,-0.20000000000000284,0.5999999999999979
North West,2019-04-01,2598.830679333581,1370.4972430940531,918.0323859434566,452.46485715059714,1228.333436239538,52.7,35.3,47.264850534854105,33.0,2019,2,Q2 2019,6.600000000000001,6.899999999999999
North West,2019-07-01,2609.4869572944813,1379.7822614172233,959.6768350426926,420.10542637452767,1229.7046958772619,52.9,36.8,47.124385597700616,30.4,2019,3,Q3 2019,-2.6000000000000014,2.3999999999999986
North West,2019-10-01,2619.8638686715826,1392.9586733698195,992.0355649209952,400.9231084488274,1226.9051953017643,53.2,37.9,46.8308758318715,28.8,2019,4,Q4 2019,-1.5999999999999979,2.1999999999999993
North West,2020-01-01,2630.3077121779647,1452.114505536779,969.4205074794899,482.69399805728966,1178.1932066411948,55.2,36.9,44.79297996906062,33.2,2020,1,Q1 2020,4.400000000000002,6.800000000000004
North West,2020-04-01,2640.7609999999986,1113.6203378475486,873.6197050389177,240.00063280863057,1527.1406621524534,42.2,33.1,57.82956739186733,21.6,2020,2,Q2 2020,-11.600000000000001,-11.399999999999999
North West,2020-07-01,2651.1678564602717,1297.9336231439736,930.4214086168222,367.5122145271516,1353.2342333162965,49.0,35.1,51.04294811128661,28.3,2020,3,Q3 2020,6.699999999999999,-2.099999999999998
North West,2020-10-01,2660.7975727346015,1416.116321149888,944.4146558795064,471.7016652703836,1244.6812515847041,53.2,35.5,46.77850221819443,33.3,2020,4,Q4 2020,4.9999999999999964,4.4999999999999964
North West,2021-01-01,2671.5724134337383,1376.2270482053993,933.3884340265552,442.8386141788431,1295.3453652283404,51.5,34.9,48.48625321607735,32.2,2021,1,Q1 2021,-1.0999999999999943,-1.0
North West,2021-04-01,2681.7949389937376,1511.3839632068762,978.8092401477818,532.5747230590938,1170.4109757868655,56.4,36.5,43.6428214092439,35.2,2021,2,Q2 2021,3.0,13.600000000000001
North West,2021-07-01,2691.999870558212,1322.6781863928873,850.8113634060177,471.86682298687003,1369.3216841653327,49.1,31.6,50.866335438667996,35.7,2021,3,Q3 2021,0.5,7.400000000000002
North West,2021-10-01,2701.9736045053974,1297.0800615885723,858.2807102528617,438.7993513357093,1404.8935429168303,48.0,31.8,51.99508761204332,33.8,2021,4,Q4 2021,-1.9000000000000057,0.5
North West,2022-01-01,2711.9697583941756,1311.6078154836343,916.6021192449966,395.0056962386375,1400.361942910545,48.4,33.8,51.636340655216316,30.1,2022,1,Q1 2022,-3.6999999999999957,-2.1000000000000014
North West,2022-04-01,2721.987742400567,1363.221142714408,923.9602626533006,439.26088006110706,1358.7665996861517,50.1,33.9,49.91817481466553,32.2,2022,2,Q2 2022,2.1000000000000014,-3.0
North West,2022-07-01,2731.945304096345,1406.9580148457073,858.410860226409,548.5471546193002,1324.9872892506387,51.5,31.4,48.499773669106666,39.0,2022,3,Q3 2022,6.799999999999997,3.299999999999997
North West,2022-10-01,2741.6241284399107,1397.3244263351723,880.9931721301165,516.3312542050587,1344.2997021047415,51.0,32.1,49.032968748735854,37.0,2022,4,Q4 2022,-2.0,3.200000000000003
North West,2023-01-01,2751.3203949056224,1414.319030759941,876.7415267555721,537.5775040043718,1337.0013641456837,51.4,31.9,48.59489889367155,38.0,2023,1,Q1 2023,1.0,7.899999999999999
